area,area_id,locality_name,locality_id,street,street_id
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 192nd Street,8121
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 193rd Street,16310
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 194th Street,12301
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 195th Street,16311
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 196th Street,8122
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 197th Street,8123
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 198th Street,16312
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 199th Street,14297
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 200th Street,1948
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 201th Street,14298
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 202nd Street,6127
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 203rd Street,1949
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 204th Street,6128
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 205th Street,14299
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 206th Street,1950
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 207th Street,1951
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 208th Street,16313
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 209th Street,16314
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar Viii Block 210th Street,8124
Kodungaiyur,234,Muthamil Nagar,1320,Muthamil Nagar West Avenue Road,7539
Kodungaiyur,234,Muthamil Nagar,1320,North Avenue Road,8217
Kodungaiyur,234,Muthamil Nagar,1320,South Avenue Road,12368
Kodungaiyur,234,Muthamil Nagar,1320,West Avenue Road,4027
Kodungaiyur,234,Muthamizh Nagar,18556,Narayanaswamy Garden 1st Main Road,18765
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai 1st Street,6203
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai 2nd Street,6204
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai 3rd Street,10292
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai 4th Street,16391
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai 5th Street,12358
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai 6th Street,2023
Kodungaiyur,234,N.S.K.Salai,915,N.S.K. Salai Main Road,12357
Kodungaiyur,234,N.S.K.Salai,915,Perumal Koil Street (Near Main Road),2024
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Cauvery Salai 4th Street,12303
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,East Avenue Road,4035
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Muthamil Nagar 5th Main Road,1953
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Muthamil Nagar I Street,8126
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Muthamil Nagar Ii Street,16315
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayana Swamy Garden 1st Main Road,15737
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 10th Street,4039
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 1st Street,4037
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 2nd Main Road,4036
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 2nd Street,16316
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 3rd Main Road,8127
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 3rd Street,4038
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 4th Street,1954
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 5th Street,6131
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 6th Street,14300
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 7th Street,6132
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 8th Street,14301
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,Narayanaswamy Garden 9th Street,8128
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,North Avenue Road,4034
Kodungaiyur,234,Narasimma Reddiyar Nagar,1534,South Avenue Road (Muthamil Nagar),8125
Kodungaiyur,234,Nehru Nagar,1741,Balakrishnan St,16364
Kodungaiyur,234,Nehru Nagar,1741,Om Sakthi 1st Lane,4155
Kodungaiyur,234,Nehru Nagar,1741,Saravanan Cross St,10258
Kodungaiyur,234,Nehru Nagar,1741,Saravanan St,16366
Kodungaiyur,234,Nehru Nagar,1741,Sivagami 1st Cross St,16365
Kodungaiyur,234,Nehru Nagar,1741,Sivagami 2nd Cross St, Lakshmiamman Nagar,14334
Kodungaiyur,234,Nehru Nagar,1741,Sivagami St,6185
Kodungaiyur,234,Nehru Nagar,1741,Visalakshi Street,10257
Kodungaiyur,234,Nethaji Nagar,484,Nethaji Nagar 1st Street,6202
Kodungaiyur,234,Padmavathi Nagar,288,Indra Nagar (West),10256
Kodungaiyur,234,Parvathy Nagar,478,Parvathy Nagar 1st Street,16317
Kodungaiyur,234,Parvathy Nagar,478,Parvathy Nagar 2nd Street,1955
Kodungaiyur,234,Parvathy Nagar,478,Parvathy Nagar 3rd Street,8129
Kodungaiyur,234,Periyar Nagar,1745,Periyar Nagar 1st Street,4091
Kodungaiyur,234,Periyar Nagar,1745,Periyar Nagar 2nd Street,2025
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 1st Street,12304
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 2nd Street,14302
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 3rd Street,16318
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 4th Street,6133
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 5th Street,14303
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 6th Street,1956
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar 7th Street,6134
Kodungaiyur,234,Poongavanam Nagar,1737,Poongavanam Nagar Main Road,10216
Kodungaiyur,234,R.V.Nagar,1115,R.V Nagar 1st Street,9622
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  2nd Main Road,6135
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  2nd Street,12305
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  3rd Street,6136
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  4th Street,12306
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  5th Street (Temple Street),10217
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  6th Street,16321
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar  7th Street,8130
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar 1st Main Road,4041
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar Play Ground Street (East),12308
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar Play Ground Street (North),12307
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar School Road (East),8131
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar School Road (West),1957
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar Tank Lane,10218
Kodungaiyur,234,R.V.Nagar,1115,R.V. Nagar Tank Road,8132
Kodungaiyur,234,Ragavendra Nagar,1738,Ragavendra Nagar 1st Street,4040
Kodungaiyur,234,Ragavendra Nagar,1738,Ragavendra Nagar 2nd Street,16319
Kodungaiyur,234,Ragavendra Nagar,1738,Ragavendra Nagar 3rd Street,16320
Kodungaiyur,234,Ragavendra Nagar,1738,Ragavendra Nagar Main Road,5633
Kodungaiyur,234,Raghavan Nagar,485,Raghavan Nagar 1st Street,4093
Kodungaiyur,234,Raghavan Nagar,485,Raghavan Nagar 2nd Street,6206
Kodungaiyur,234,Raghavan Nagar,485,Raghavan Nagar Main Road,6205
Kodungaiyur,234,Rajarathinam Nagar,1536,R.R Nagar 3rd Main Road 1st Cross Street,18263
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  B Block 1st  Lane,6184
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  B Block 2nd  Lane,4066
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  B Block 3rd  Lane,14327
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  B Block 4th Lane,6169
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  B Block 5th Lane,1993
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  B Block 6th Lane,14328
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  C Block 1st Lane,6170
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  C Block 2nd Lane,14329
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  C Block 3rd Lane,10246
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  C Block 4th Lane,10247
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  C Block 5th Lane,6171
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  D Block 1st Lane,1994
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  D Block 2nd Lane,6172
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  D Block 3rd Lane,12334
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  E Block 1st Lane,10248
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  E Block 2nd Lane,10249
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  E Block 3rd Lane,16353
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  E Block 4th Lane,10250
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  E Block 5th Lane,16354
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  E Block 6th Lane,6173
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  F Block 1st Lane,16355
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  F Block 2nd Lane,10251
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  F Block 3rd Lane,16356
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  F Block 4th Lane,10252
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  F Block 5th Lane,1995
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  F Block 6th Lane,10253
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  G Block 1st Lane,4067
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  G Block 2nd Lane,12335
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  G Block 3rd Lane,8173
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  G Block 4th Lane,4068
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  G Block 5th Lane,14330
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  G Block 6th Lane,10254
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  H Block 1st Lane,6174
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  H Block 2nd Lane,16357
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  H Block 3rd Lane,6175
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  H Block 4th Lane,16358
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  H Block 5th Lane,4069
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  H Block 6th Lane,6176
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  I Block 1st Lane,16359
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  I Block 2nd Lane,6177
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  I Block 3rd Lane,14331
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  I Block 4th Lane,8174
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  I Block 5th Lane,8175
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  J Block 1st Lane,1996
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  J Block 2nd Lane,12336
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  J Block 3rd Lane,1997
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  K Block 2nd Lane,8176
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  K Block 3rd Lane,1998
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar  K Block 4th Lane,16360
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 1st Main Road,6168
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 1st Street,1990
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 2nd Main Road,16351
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 2nd Street,14325
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 3rd Main Road,8170
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 3rd Street,1991
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 3rd Street,14326
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 4th Main Road,1988
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 4th Street,8172
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 5th Main Road,1989
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 6th Main Road,8171
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 6th Street,12332
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 7th Street,10243
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar 8th Street,12333
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar Tenament A Block 1st Lane,10244
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar Tenament A Block 2nd Lane,1992
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar Tenament A Block 3rd Lane,10245
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar Tenament A Block 4th Lane,16352
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajarathinam Nagar Tenament A Block 5th Lane,4065
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajavelu Street,13598
Kodungaiyur,234,Rajarathinam Nagar,1536,Rajiv Gandhi 7th Street,3941
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar,12360
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 1st Cross St,8271
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 1st St,6258
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 2nd Cross St,14426
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 2nd St,14419
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 3rd Cross St,10356
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 3rd St,8263
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 4th Cross St,14427
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 4th St,12405
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 5th  St,12406
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 5th Cross St,10357
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 6th Cross St,2092
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar 6th St,12407
Kodungaiyur,234,Rajiv Gandhi Nagar,295,Rajiv Gandhi Nagar Main Road,4152
Kodungaiyur,234,Saradha Nagar,821,Saradha Nagar,7253
Kodungaiyur,234,Saravana Nagar,1030,Saravana Nagar,17437
Kodungaiyur,234,Sasirekhamma Nagar,699,Jothy Lane,6262
Kodungaiyur,234,Sasirekhamma Nagar,699,Jothy St,12410
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 10th Street,4149
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 1st Street,6187
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 2nd Street,10261
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 3rd Street,10262
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 4th Street,14415
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 5th Street,14416
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 6th Street,12402
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 7th Street,4147
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 8th Street,4148
Kodungaiyur,234,Sasirekhamma Nagar,699,Sasirekhamma Nagar 9th Street,6257
Kodungaiyur,234,Sastri Nagar,914,Mettu Street,8205
Kodungaiyur,234,Sastri Nagar,914,Sasthri Nagar 1st Street,6210
Kodungaiyur,234,Sastri Nagar,914,Sasthri Nagar 2nd Street,12362
Kodungaiyur,234,Sastri Nagar,914,Sasthri Nagar 3rd Street,6211
Kodungaiyur,234,Sastri Nagar,914,Sasthri Nagar 4th Street,2028
Kodungaiyur,234,Sastri Nagar,914,Sasthri Nagar 5th Street,4096
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 1st Cross Street,8207
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 1st Street,16393
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 2nd Cross Street,6209
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 2nd Street,8206
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 3rd Cross Street,2027
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 3rd Street,14374
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 4th Cross Street,12361
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 4th Street,6207
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 5th Cross Street,4095
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 5th Street,10295
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 6th Street,2026
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar 7th Street,6208
Kodungaiyur,234,Seetharam Nagar,916,Seetharam Nagar Main Road,10294
Kodungaiyur,234,Selavoyal,1473,Arasu Avenue,3415
Kodungaiyur,234,Selavoyal,1473,Prakasham Avenue,13713
Kodungaiyur,234,Selavoyal,1473,Thiruthangal Avenue,18766
Kodungaiyur,234,Senthil Nagar,700,Senthil Nagar 1st Cross  Street,12341
Kodungaiyur,234,Senthil Nagar,700,Senthil Nagar 1st Street,8182
Kodungaiyur,234,Senthil Nagar,700,Senthil Nagar 2nd Street,14337
Kodungaiyur,234,Senthil Nagar,700,Senthil Nagar 3rd Street,16368
Kodungaiyur,234,Shakthi Nagar,1063,Shakthi Nagar,7541
Kodungaiyur,234,Singara Mudali Nagar,1338,Singara Garden 1st Street,12403
Kodungaiyur,234,Singara Mudali Nagar,1338,Singara Garden 2nd Street,2081
Kodungaiyur,234,Singara Mudali Nagar,1338,Singara Garden 3rd Street,14417
Kodungaiyur,234,Singara Mudali Nagar,1338,Singara Garden 4th Street,16446
Kodungaiyur,234,Sivagami Nagar,297,Sivagami Nagar,14375
Kodungaiyur,234,Soundaraya Nagar,1743,Soundarya Nagar Road,8181
Kodungaiyur,234,Sowbhagya Nagar,1537,Sowbhagya Nagar,10263
Kodungaiyur,234,Sri Ram Nagar,296,Sri Ram Nagar 1st Street,14372
Kodungaiyur,234,Sri Ram Nagar,296,Sri Ram Nagar 2nd Street,14373
Kodungaiyur,234,Sri Ram Nagar,296,Sriram Nagar 1st Main Road,4094
Kodungaiyur,234,Sri Ram Nagar,296,Sriram Nagar 2nd Main Road,16392
Kodungaiyur,234,Sri Ram Nagar,296,Sriram Nagar 2th Street,10293
Kodungaiyur,234,Sri Ram Nagar,296,Sriram Nagar 3rd Main Road,14371
Kodungaiyur,234,Sriram Avenue,482,Sriram Avenue Road,12340
Kodungaiyur,234,Srivari Nagar,479,Srivari Nagar (N.S Garden),6137
Kodungaiyur,234,Suganthammal Nagar,1542,Suganthamal Nagar,4097
Kodungaiyur,234,Susila  Mudali Nagar,1753,Kannan Street,16447
Kodungaiyur,234,Susila  Mudali Nagar,1753,Lakshmi Street,12404
Kodungaiyur,234,Susila  Mudali Nagar,1753,Susila Nagar 1st Street,4151
Kodungaiyur,234,Susila  Mudali Nagar,1753,Susila Nagar Main Road,4150
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 10th Main Road 1st Cross Lane,18262
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 10th Main Road 1st Cross Street,18261
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 2nd Link Street,5857
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 2nd Street,14203
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 3rd Link Street,16065
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 3rd Street,13466
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 4th Main Road,12197
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 7th Street,13468
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 8th Cross Street,18260
Kodungaiyur,234,T.V Nagar,1246,T.V Nagar 8th Main Road,5805
Kodungaiyur,234,T.V.Nagar,1325,T.V.K.1st Link Road Extenson,16409
Kodungaiyur,234,T.V.Nagar,1325,T.V.K.2nd Link Road,6229
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 10th Cross St,14404
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 10th Main Road,12389
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 11th Main Road,16428
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 12th Cross St,14405
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 12th Main Road,8248
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 12th Main Road Extension,4126
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 13th Cross St,6242
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 13th Main Road,14402
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 14th Cross St,4129
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 14th Main Road,6240
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 15th Cross St,10336
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 15th Main Road,10331
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 16th Cross St,6243
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 17th Cross St,6244
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 18th Cross St,10337
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Cross St,4127
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road,2063
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 1st St,4130
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 1st St Extension,16431
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 4th St,12391
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 5th St,6245
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 6th St,8249
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 7th St,16432
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 1st Main Road 8th St,8250
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 2nd Cross St,12390
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 2nd Main Road,12388
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 3rd Cross St,14403
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 3rd Main Road,14401
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 4th Cross St,10332
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 5th Cross St,10333
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 5th Main Road,2064
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 6th Cross St,10334
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 6th Main Road,8246
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 7th Cross St,2066
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 7th Main Road,16427
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 8th Cross St,16430
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 8th Main Road,4125
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 9th Cross St,6241
Kodungaiyur,234,T.V.Nagar,1325,T.V.Nagar 9th Main Road,8247
Kodungaiyur,234,T.V.Nagar,1325,Valluvar Cross Street,2002
Kodungaiyur,234,Tamil Harijan Colony,298,Bharathidasan Street,14377
Kodungaiyur,234,Tamil Harijan Colony,298,C.S.I School Road,10298
Kodungaiyur,234,Tamil Harijan Colony,298,Dr. Ambedkar 1st Street,14376
Kodungaiyur,234,Tamil Harijan Colony,298,Dr. Ambedkar 2nd Street,4100
Kodungaiyur,234,Tamil Harijan Colony,298,Dr. Ambedkar Main Road,4101
Kodungaiyur,234,Tamil Harijan Colony,298,Dr. Anna Salai,16395
Kodungaiyur,234,Tamil Harijan Colony,298,Dr. Karunathithi Street,6217
Kodungaiyur,234,Tamil Harijan Colony,298,E.V.R.Salai,12364
Kodungaiyur,234,Tamil Harijan Colony,298,Meenambal Sivaraj Street,6216
Kodungaiyur,234,Tamil Harijan Colony,298,N.V.N Street,2030
Kodungaiyur,234,Tamil Harijan Colony,298,Nehru Street,8211
Kodungaiyur,234,Tamil Harijan Colony,298,Sivasankaran Street,10299
Kodungaiyur,234,Tamil Harijan Colony,298,Srinivasa Perumal Koil Street,16396
Kodungaiyur,234,Tamil Harijan Colony,298,Thirupur Kumaran Street,4102
Kodungaiyur,234,Teachers Colony,1746,Ponnuswamy Street (Near Milk Colony Road),4092
Kodungaiyur,234,Teachers Colony,1746,President Krishnan Street,12359
